date,China,South Korea,Iran,Russia,India,Other Asian countries,Italy,Germany,France,Spain,Belgium,Netherlands,United Kingdom,Switzerland,Turkey,Other European countries,US,Canada,Mexico,Other North-American countries,Brazil,Peru,Colombia,Chile,Other South-American countries,Africa,Australia & Oceania
2020-03-15,25.37142857142857,117.94285714285715,1019.3714285714286,6.214285714285714,10.285714285714286,337.8571428571429,2407.457142857143,654.0428571428572,465.31428571428575,975.6428571428571,94.5,120.38571428571429,356.72857142857146,259.1857142857143,0.8,816.5714285714286,344.6,25.642857142857142,6.314285714285714,13.285714285714286,18.67142857142857,5.042857142857143,4.6571428571428575,11.285714285714286,12.428571428571429,32.714285714285715,32
2020-03-16,24.37142857142857,105.08571428571429,1084.8,10.071428571428571,10.571428571428571,391.42857142857144,2612.6,845.6142857142858,760.7428571428571,1224.7857142857142,113.5,152.1,423.5857142857143,253.9,2.5142857142857142,916.4285714285714,533.7428571428571,47.07142857142857,10.457142857142857,16.285714285714285,23.385714285714286,11.042857142857143,7.942857142857143,22.857142857142858,19.857142857142858,44,41.285714285714285
2020-03-17,24.085714285714285,112.08571428571429,1127.2285714285715,13.071428571428571,12,451.57142857142856,2976.7428571428572,1089.0428571428572,826.0285714285715,1393.9285714285713,135.92857142857142,185.52857142857144,496.5857142857143,308.6142857142857,6.6571428571428575,1017.2857142857143,760.7428571428571,55.785714285714285,12.028571428571428,22,39.81428571428572,14.9,10.228571428571428,28.714285714285715,29.857142857142858,53.57142857142857,50.285714285714285
2020-03-18,25.514285714285716,90.8,1160.6571428571428,17.785714285714285,13.142857142857142,478.14285714285717,3247.3142857142857,1463.1857142857143,956.0285714285715,1619.642857142857,163.92857142857142,217.81428571428572,581.3,332.4714285714286,13.8,1067.7142857142858,1100.4571428571428,77.21428571428571,15.457142857142857,24.285714285714285,46.1,18.9,13.228571428571428,32.57142857142857,42.857142857142854,68.28571428571429,65
2020-03-19,31.857142857142858,99.71428571428571,1175,23.785714285714285,17.428571428571427,566.2914285714286,3710.5714285714284,1789.7857142857142,1140.4285714285713,2029.7857142857142,194.07142857142858,258.92857142857144,678.2142857142857,454.2142857142857,27,1259.0914285714287,1789.142857142857,92.78571428571429,21,32.28,75.21428571428571,30.642857142857142,13.857142857142858,31.428571428571427,60.09142857142857,89.86285714285714,77.90285714285714
2020-03-20,43.57142857142857,96.14285714285714,1182.857142857143,29.714285714285715,23.142857142857142,651.5714285714286,4194.428571428572,2310.4285714285716,1296.7142857142858,2168.285714285714,242.57142857142858,313.85714285714283,788.7142857142857,593.5714285714286,50.57142857142857,1400,2474.5714285714284,107.14285714285714,25.285714285714285,44.57142857142857,91.71428571428571,29.428571428571427,20.714285714285715,58,90.42857142857143,112,89.57142857142857
2020-03-21,46.857142857142854,101.85714285714286,1125.857142857143,35.285714285714285,32.57142857142857,731.2857142857143,4631.571428571428,2518.285714285714,1423.857142857143,2711.8571428571427,303.7142857142857,382.57142857142856,910.2857142857143,745.1428571428571,95,1591.5714285714287,3279.285714285714,154.14285714285714,30,62.42857142857143,124.28571428571429,40,24.857142857142858,72,125.14285714285714,129.28571428571428,124.14285714285714
2020-03-22,61.714285714285715,114.14285714285714,1100,43.42857142857143,40.42857142857143,813.1428571428571,4913,2725.4285714285716,1673,2995.714285714286,359.2857142857143,439.85714285714283,1045.4285714285713,753.4285714285714,175.71428571428572,1876.7142857142858,4399,173.85714285714286,37.57142857142857,96.57142857142857,197.71428571428572,45.714285714285715,28.142857142857142,83.71428571428571,184.14285714285714,158.71428571428572,192.71428571428572
2020-03-23,66.42857142857143,103.57142857142857,1151.142857142857,49.714285714285715,54.285714285714285,914.7142857142857,5135.285714285715,3112,1920,3599.1428571428573,383.57142857142856,478.2857142857143,1293.142857142857,942.1428571428571,215.85714285714286,2178.285714285714,5641.428571428572,239,40.714285714285715,110.28571428571429,246.28571428571428,44.142857142857146,31.428571428571427,88.42857142857143,211.28571428571428,199.14285714285714,200.42857142857142
2020-03-24,76.14285714285714,102.42857142857143,1234.5714285714287,54.42857142857143,56.285714285714285,1022.4285714285714,5381.428571428572,3389.8571428571427,2129.5714285714284,4019.5714285714284,432.2857142857143,552.7142857142857,1523.4285714285713,1025.2857142857142,260.7142857142857,2456.1428571428573,6853,330.2857142857143,44.57142857142857,119,275.14285714285717,42.714285714285715,43.285714285714285,107,232.14285714285714,242.57142857142858,248.57142857142858
2020-03-25,79.85714285714286,103.42857142857143,1379.4285714285713,73,71.57142857142857,1255.7142857142858,5524.714285714285,3570.8571428571427,2353.714285714286,5086.428571428572,493,625.7142857142857,1768,1124.142857142857,333.57142857142856,2771,8162.571428571428,370.57142857142856,51,148.71428571428572,311.7142857142857,47.857142857142854,52.57142857142857,133.14285714285714,238.14285714285714,299.7142857142857,283.85714285714283
2020-03-26,89.42857142857143,96.57142857142857,1571.2857142857142,91.57142857142857,76.14285714285714,1364,5650.571428571428,4088.285714285714,2654.4285714285716,5689,634.2857142857143,714.4285714285714,2062.4285714285716,1105.142857142857,491,3062,9990.57142857143,463.14285714285717,60.142857142857146,179.57142857142858,337.7142857142857,49.42857142857143,54.714285714285715,156.57142857142858,277.14285714285717,351.14285714285717,341.2857142857143
2020-03-27,92.42857142857143,97.14285714285714,1812.5714285714287,111.85714285714286,91.85714285714286,1469.4285714285713,5639.571428571428,4431.857142857143,2949.1428571428573,6472.714285714285,718.1428571428571,806.2857142857143,2346.8571428571427,1090.5714285714287,762.7142857142857,3396.4285714285716,11828.142857142857,534.1428571428571,73.42857142857143,204,374.85714285714283,57.285714285714285,54.42857142857143,172,294.57142857142856,403.42857142857144,383.57142857142856
2020-03-28,99.14285714285714,97,2114,136.85714285714286,93.85714285714286,1640.4285714285713,5556.285714285715,5068.857142857143,3377.4285714285716,6837.285714285715,902.7142857142857,882.7142857142857,2579.4285714285716,1071.5714285714287,961.7142857142857,3729.4285714285716,13749.142857142857,614.1428571428571,85.28571428571429,235.71428571428572,411.85714285714283,50.42857142857143,58.857142857142854,203.28571428571428,312.7142857142857,423.7142857142857,424.57142857142856
2020-03-29,98.14285714285714,88.85714285714286,2381.5714285714284,166.71428571428572,89.71428571428571,1800.2857142857142,5507.285714285715,5317.428571428572,3495,7334.571428571428,1062.142857142857,959,2794.1428571428573,1050.7142857142858,1140.142857142857,3893.714285714286,15349.142857142857,687.2857142857143,96.71428571428571,248.28571428571428,387.14285714285717,69.85714285714286,67.28571428571429,222.57142857142858,275.42857142857144,456.85714285714283,407.14285714285717
2020-03-30,100,100,2635.1428571428573,199.71428571428572,107.42857142857143,1914.4285714285713,5401.714285714285,5404.142857142857,3578.1428571428573,7545.714285714285,1165.142857142857,1007.5714285714286,3076.714285714286,1018.1428571428571,1328.2857142857142,4009.8571428571427,16979.571428571428,758.5714285714286,103.85714285714286,263.42857142857144,379.2857142857143,79.28571428571429,74.42857142857143,250.57142857142858,264.2857142857143,462.14285714285717,452.57142857142856
2020-03-31,98.28571428571429,107,2827.714285714286,263.14285714285717,123,2101.8571428571427,5230.857142857143,5546,4315,8005.428571428572,1215.142857142857,1012.4285714285714,3384.1428571428573,961.1428571428571,1665.5714285714287,4201.857142857143,19230.285714285714,819.5714285714286,115.71428571428571,312.7142857142857,495.7142857142857,92.71428571428571,75.42857142857143,266.7142857142857,311.42857142857144,489.2857142857143,429.7142857142857
2020-04-01,100,107.14285714285714,2939.4285714285716,302.7142857142857,191.57142857142858,2158.714285714286,5169.714285714285,5792.714285714285,4592.714285714285,7800.428571428572,1289.5714285714287,1036.857142857143,3706.5714285714284,981.5714285714286,1892.2857142857142,4356.714285714285,21164.285714285714,901.2857142857143,129,318.2857142857143,611.7142857142857,120.42857142857143,85,277.14285714285717,369.7142857142857,499.57142857142856,428.7142857142857
2020-04-02,92.85714285714286,105,3008.8571428571427,386.85714285714283,259.42857142857144,2371.714285714286,4950.428571428572,5836.571428571428,4339.714285714285,7754.142857142857,1301.857142857143,1045.7142857142858,3964,1002.2857142857143,2072.285714285714,4499.142857142857,22931.285714285714,1034.5714285714287,132.14285714285714,328.42857142857144,722.7142857142857,119.14285714285714,95.71428571428571,307,388.85714285714283,515.4285714285714,403.14285714285717
2020-04-03,87.71428571428571,104.28571428571429,2978.714285714286,444.7142857142857,240,2560.4285714285716,4761.285714285715,5755.428571428572,4542.857142857143,7640,1355.142857142857,1024.857142857143,4211.428571428572,954,2174.714285714286,4629.285714285715,24895.85714285714,1107.857142857143,138.71428571428572,338.42857142857144,805.5714285714286,137.14285714285714,104,311.14285714285717,395.7142857142857,558.7142857142857,384.14285714285717
2020-04-04,77.71428571428571,96.85714285714286,2905,495.2857142857143,299.2857142857143,2644.5714285714284,4594.285714285715,5485.285714285715,4485,7561.857142857143,1328.142857142857,986.8571428571429,4387.142857142857,918.4285714285714,2361.714285714286,4635.714285714285,26804.285714285714,1057.4285714285713,148.85714285714286,331.42857142857144,922.2857142857143,153.57142857142858,114,334.2857142857143,383.85714285714283,603.2857142857143,345.14285714285717
2020-04-05,68.57142857142857,93.42857142857143,2845.285714285714,550.7142857142857,366.2857142857143,2831.285714285714,4465.571428571428,5432.571428571428,4386.285714285715,7362.285714285715,1265,1003.2857142857143,4495.428571428572,895.8571428571429,2550.285714285714,4678.428571428572,28052.571428571428,1353.7142857142858,164.28571428571428,348.57142857142856,982,204.14285714285714,111.85714285714286,345.7142857142857,390,631.4285714285714,319.2857142857143
2020-04-06,66.71428571428571,89,2715,643.8571428571429,503.85714285714283,3013,4401.142857142857,5212.714285714285,4310.428571428572,6959.857142857143,1273.5714285714287,1015.5714285714286,4636.714285714285,819.2857142857143,2770,4692.714285714285,29215.428571428572,1309.2857142857142,192.14285714285714,369,1083.142857142857,230.14285714285714,111.57142857142857,350.57142857142856,403.85714285714283,664.5714285714286,280.42857142857144
2020-04-07,62.714285714285715,77.85714285714286,2569.1428571428573,737.1428571428571,559.1428571428571,3043.4285714285716,4256.285714285715,5122.142857142857,3762.285714285714,6574.142857142857,1345.5714285714287,1006,4772.714285714285,806.8571428571429,2939.714285714286,4745.571428571428,29895.428571428572,1335,224.28571428571428,354.2857142857143,1188.142857142857,269.85714285714283,124.85714285714286,352.2857142857143,339.42857142857144,669.2857142857143,265.7142857142857
